time;lane_ids;laneDensity;inflow;outflow
30900;155[0].4_2;0.58;12;0
30900;155[0].4_3;3;60;72
30900;155[1]_0;;0;0
30900;155[1]_1;7.79;384;288
30900;155[1]_2;1.36;0;12
30900;155[1]_3;2.53;72;156
30900;156[0]_0;11.73;96;108
30900;156[0]_1;6.04;60;72
30900;156[0]_2;0.75;36;12
30900;156[0]_3;;0;0
30900;156[1]_0;2.89;108;168
30900;156[1]_1;1.27;72;48
30900;156[1]_2;0.37;12;0
30900;156[1]_3;0.18;36;0
30900;157_0;6.28;288;288
30900;157_1;0.45;12;36
30900;157_2;3.09;156;120
30900;158_0;1.34;0;108
30900;158_1;2.32;156;60
30900;158_2;0.91;48;36
30900;16_0;2.59;96;96
30900;16_1;1.42;72;72
30900;161_0;5.77;204;228
30900;161_1;1.2;72;48
30900;163_0;4.91;96;96
30900;164_0;0.3;12;12
30900;165_0;9.92;336;312
30900;165_1;1.1;0;36
30900;166_0;1.07;48;48
30900;166_1;;0;0
30900;167_0;23.44;192;192
30900;167_1;4.85;24;24
30900;168_0;28.32;84;96
30900;168_1;18.62;84;72
30900;17_0;0.72;48;12
30900;17_1;0.62;12;60
30900;172_0;2.3;84;84
30900;173_0;42;72;84
30900;173_1;22.13;72;72
30900;175_0;2.38;108;96
30900;175_1;0.03;0;12
30900;18_0;3.82;96;120
30900;18_1;2.45;108;72
30900;181[1][1][0].32.3_0;0.61;24;24
30900;181[1][1][0].32.3_1;0.75;228;0
30900;181[1][1][0].32.3_2;3.59;48;72
30900;181[1][1][0].32.3_3;7.8;192;396
30900;181[1][1][1][0]_0;0.85;24;24
30900;181[1][1][1][0]_1;;0;0
30900;181[1][1][1][0]_2;;0;0
30900;181[1][1][1][0]_3;10.32;348;348
30900;181[1][1][1][1][0]_0;0.81;24;24
30900;181[1][1][1][1][0]_1;;0;0
30900;181[1][1][1][1][0]_2;;0;0
30900;181[1][1][1][1][0]_3;9.9;348;348
30900;181[1][1][1][1][1][0]_0;0.77;24;24
30900;181[1][1][1][1][1][0]_1;;0;0
30900;181[1][1][1][1][1][0]_2;;0;0
30900;181[1][1][1][1][1][0]_3;4.9;12;12
30900;181[1][1][1][1][1][0].76_0;0.34;0;12
30900;181[1][1][1][1][1][0].76_1;90.91;72;60
30900;181[1][1][1][1][1][0].76_2;85.44;156;96
30900;181[1][1][1][1][1][0].76_3;64.29;240;180
30900;182_0;9.3;276;252
30900;182_1;5.28;168;168
30900;183.8_0;1.62;36;36
30900;183.8_1;5.42;108;108
30900;184_0;1.89;0;108
30900;184_1;2.94;240;108
30900;185_0;0.1;0;12
30900;186_0;0.26;12;12
30900;186_1;;0;0
30900;187_0;;0;0
30900;19_0;;0;0
30900;19_1;0.32;12;12
30900;2_0;1.12;120;36
30900;2_1;3.88;72;156
30900;20_0;4.53;72;168
30900;20_1;1.5;132;48
30900;21_0;;0;0
30900;21_1;;0;0
30900;22_0;8.51;216;240
30900;22_1;1.38;36;48
30900;24_0;;0;0
30900;24_1;;0;0
30900;25[0]_0;1.42;36;36
30900;25[0]_1;;0;0
30900;25[1]_0;3.75;36;24
30900;25[1]_1;2.74;84;36
30900;26_0;81.08;60;108
30900;26_1;101.28;276;240
30900;27_0;0.94;12;48
30900;27_1;0.91;60;36
30900;28_0;102.61;96;60
30900;28_1;122.63;108;96
30900;29_0;3.29;72;60
30900;29_1;2.03;12;24
30900;30_0;93.42;288;324
30900;30_1;67.57;156;48
30900;31_0;1.79;60;60
30900;31_1;1.28;36;60
30900;32_0;101.26;264;204
30900;32_1;91.58;192;216
30900;33_0;2.35;108;72
30900;33_1;0.57;24;24
30900;34_0;87.54;264;312
30900;34_1;90.3;192;168
30900;35_0;91.71;24;24
30900;35_1;80.08;48;0
30900;35_2;48.73;36;0
30900;35_3;30.86;156;84
30900;35_4;23.56;300;84
30900;37[0]_0;1.48;72;60
30900;37[0]_1;1.82;84;84
30900;38.9_0;78;204;228
30900;38.9_1;80.57;192;180
30900;39.68_0;2.83;120;132
30900;39.68_1;0.68;48;36
30900;3[0]_0;96.99;180;336
30900;3[0]_1;92.26;444;96
30900;3[0]_2;75.76;480;264
30900;3[1]_0;131.22;108;84
30900;3[1]_1;126.7;84;72
30900;3[1]_2;68.98;264;384
30900;4_0;6.13;24;36
30900;4_1;9.21;132;48
30900;4_2;87.58;288;372
30900;40_0;113.2;0;60
30900;40_1;117.41;96;72
30900;40_2;42.59;192;168
30900;40_3;32.75;384;480
30900;41.3_0;87.9;60;120
30900;41.3_1;120.71;96;108
30900;41.3_2;29.19;156;72
30900;41.3_3;13.92;492;516
30900;42.0_0;119.11;132;120
30900;42.0_1;114.41;36;24
30900;42.0_2;105.84;96;132
30900;42.0_3;120.11;144;144
30900;43[0].45_0;93.14;204;108
30900;43[0].45_1;98.71;192;120
30900;44_0;2.34;72;72
30900;44_1;0.44;0;36
30900;44_2;0.41;36;0
30900;45[0].5_0;10.17;444;444
30900;45[0].5_1;4.71;180;240
30900;45[1]_0;9.23;444;360
30900;45[1]_1;7.68;252;432
30900;46_0;9.45;372;408
30900;46_1;2.8;168;108
30900;47_0;5.63;324;228
30900;47_1;2.32;0;108
30900;48_0;5.15;216;204
30900;48_1;4;156;168
30900;48_2;;0;0
30900;49[0]_0;0.22;12;12
30900;49[0]_1;1.66;72;72
30900;49[0]_2;2.36;108;108
30900;49[1]_0;0.25;12;0
30900;49[1]_1;1.03;72;36
30900;49[1]_2;2.48;108;108
30900;5_0;110.98;72;84
30900;5_1;132.33;48;24
30900;50[0].15_0;0.99;0;60
30900;50[0].15_1;0.2;48;0
30900;50[1]_0;1.49;60;60
30900;50[1]_1;;0;0
30900;51_0;29.56;288;36
30900;51_1;2.77;0;96
30900;52_0;16.97;12;72
30900;52_1;3.48;132;132
30900;52_2;0.6;36;36
30900;53.4_0;92.39;300;120
30900;53.4_1;69.44;204;192
30900;53.4_2;60.83;312;420
30900;54[0]_0;7.83;360;336
30900;54[0]_1;1.1;60;48
30900;54[1]_0;5.33;252;204
30900;54[1]_1;2.37;72;108
30900;55[0]_0;0.24;12;12
30900;55[0]_1;7.35;324;336
30900;55[0]_2;0.54;24;12
30900;55[1]_0;0.15;12;0
30900;55[1]_1;8.11;360;372
30900;55[1]_2;0.69;12;60
30900;56.0.16_0;;0;0
30900;56.0.16_1;0.27;12;12
30900;57_0;0.69;0;24
30900;57_1;4.23;156;120
30900;58_0;2;144;48
30900;58_1;1.3;0;96
30900;59_0;0.31;108;12
30900;59_1;2.22;120;48
30900;59_2;4.58;24;168
30900;6_0;0.81;0;60
30900;6_1;0.62;0;60
30900;6_2;0.67;0;12
30900;6_3;0.74;0;0
30900;6_4;1.14;156;12
30900;60_0;4.16;72;72
30900;61_0;0.74;12;84
30900;61_1;1.89;84;24
30900;62_0;0.47;24;12
30900;63_0;;0;0
30900;64_0;;0;0
30900;66.10_0;1.32;48;60
30900;66.10_1;0.28;24;12
30900;67.1_0;4.26;192;156
30900;67.1_1;0.32;0;36
30900;68_0;2.18;108;84
30900;68_1;0.45;12;36
30900;69_0;2.15;84;84
30900;69_1;0.82;36;24
30900;7.0.20_0;117.74;12;0
30900;7.0.20_1;126.02;0;0
30900;7.0.20_2;120.33;0;0
30900;7.0.20_3;130.79;0;0
30900;7.0.20_4;122.94;0;0
30900;70_0;0.47;24;24
30900;71_0;0.77;36;24
30900;72_0;1.33;60;60
30900;73_0;2.16;84;108
30900;73_1;0.2;24;0
30900;74_0;;0;0
30900;74_1;;0;0
30900;75_0;2.41;48;108
30900;75_1;1.48;108;48
30900;75_2;;0;0
30900;76_0;2.3;36;108
30900;76_1;1.08;120;48
30900;77_0;1.38;60;60
30900;77_1;0.3;12;12
30900;78_0;0.36;24;12
30900;78_1;6.12;228;240
30900;79_0;1.33;36;72
30900;79_1;0.43;36;12
30900;8.0.2.13_0;0.67;48;0
30900;8.0.2.13_1;1.85;72;48
30900;8.0.2.13_2;2.03;12;204
30900;8.0.2.13_3;0.74;120;12
30900;80_0;1.71;132;36
30900;80_1;6.08;144;180
30900;81_0;1.2;12;60
30900;81_1;0.72;72;24
30900;81_2;0.25;12;12
30900;82_0;4.88;60;84
30900;82_1;0.36;24;12
30900;82_2;0.82;12;12
30900;83_0;0.3;12;12
30900;83_1;4.53;204;132
30900;83_2;2.07;60;144
30900;84_0;0.58;228;12
30900;84_1;4.96;0;216
30900;84_2;0.43;24;48
30900;85_0;4.03;108;132
30900;85_1;1.63;36;48
30900;85_2;0.64;48;12
30900;86[0]_0;2.24;72;108
30900;86[0]_1;0.86;48;36
30900;86[0]_2;1.76;96;60
30900;86[1][1]_0;2.97;156;120
30900;86[1][1]_1;1.56;12;60
30900;86[1][1]_2;3.14;60;84
30900;87_0;5.62;192;168
30900;87_1;0.97;24;60
30900;88_0;2.33;72;84
30900;88_1;0.26;12;12
30900;9_0;0.02;0;0
30900;9_1;0.38;48;0
30900;9_2;2.01;192;48
30900;9_3;3.12;24;216
30900;90_0;3.81;72;144
30900;90_1;1.34;96;48
30900;91_0;4.35;156;108
30900;91_1;2.03;84;72
30900;92_0;1.57;168;36
30900;92_1;2.39;12;132
30900;93_0;0.05;36;0
30900;93_1;3.13;108;156
30900;93_2;2.39;96;84
30900;94_0;2.67;36;48
30900;94_1;0.83;36;24
30900;94_2;6.98;96;84
30900;95_0;0.46;24;12
30900;95_1;0.01;0;12
30900;96_0;0.05;12;0
30900;96_1;0.5;12;24
30900;97_0;1.29;72;48
30900;97_1;0.23;0;12
30900;98_0;2.65;96;48
30900;98_1;2.06;12;60
30900;99_0;0.58;24;12
30900;E0_0;22.06;960;84
30900;E0_1;63.23;0;396
30900;E0_2;69.62;0;480
30900;E0.221_0;14.64;360;324
30900;E0.221_1;12.18;336;360
30900;E1_0;3.81;180;156
30900;E1_1;0.27;0;48
30900;E10_0;1.48;72;60
30900;E10_1;;0;0
30900;E11_0;1.96;12;12
30900;E11_1;;0;0
30900;E12_0;;0;0
30900;E12_1;8.65;12;12
30900;E13_0;3.55;144;144
30900;E13_1;0.88;36;36
30900;E15_0;0.39;24;12
30900;E18_0;3.35;132;132
30900;E18_1;0.73;36;36
30900;E19_0;129.68;84;72
30900;E19_1;97.82;240;216
30900;E19_2;77.21;372;384
30900;E2_0;6.01;276;264
30900;E2_1;0.48;0;36
30900;E2.444_0;5.96;264;264
30900;E2.444_1;2.14;108;96
30900;E20_0;0.44;12;12
30900;E21_0;;0;0
30900;E3_0;25;1920;1008
30900;E3_1;20.86;0;852
30900;E4.10_0;1.04;48;48
30900;E4.24_0;1.6;60;72
30900;E5_0;5.37;180;168
30900;E5_1;;0;0
30900;E6_0;30.11;96;96
30900;E6_1;95.31;372;372
30900;E6_2;81.95;348;348
30900;E7.29_0;0.35;24;12
30900;E7.9_0;1.49;48;48
30900;E8_0;1.52;72;72
30900;E8_1;0.77;36;36
30900;E8.39_0;0.22;12;12
30900;gneE10_0;192.97;84;84
30900;gneE10_1;159.07;132;144
30900;gneE10_2;124.09;264;240
30900;gneE126_0;155.25;24;0
30900;gneE126_1;165.8;12;24
30900;gneE138_0;;0;0
30900;gneE138_1;2.62;84;120
30900;gneE138_2;1.2;84;48
30900;gneE140_0;94.69;84;84
30900;gneE140_1;93.42;132;132
30900;gneE141_0;8.09;84;444
30900;gneE141_1;5.38;504;192
30900;gneE142_0;126.9;120;108
30900;gneE142_1;130.49;96;48
30900;gneE143_0;133.79;84;84
30900;gneE143_1;131.39;132;144
30900;gneE144_0;;0;0
30900;gneE147_0;;0;0
30900;gneE148_0;4.9;84;60
30900;gneE148_1;10.08;36;48
30900;gneE148_2;;0;0
30900;gneE150_0;39.41;180;156
30900;gneE150_1;25.61;108;132
30900;gneE151_0;40.42;168;168
30900;gneE151_1;33.3;132;132
30900;gneE153_0;0.27;12;12
30900;gneE153_1;11.86;432;420
30900;gneE153_2;4.54;192;204
30900;gneE154_0;19.94;444;444
30900;gneE154_1;5.49;180;180
30900;gneE155_0;0.26;12;12
30900;gneE156_0;0.76;24;24
30900;gneE157_0;;0;0
30900;gneE158_0;17.43;48;48
30900;gneE159_0;3.33;120;120
30900;gneE159_1;1.03;48;48
30900;gneE159_2;;0;0
30900;gneE159_3;;0;0
30900;gneE160_0;;0;0
30900;gneE160_1;2.04;72;72
30900;gneE160_2;0.51;24;12
30900;gneE160_3;1.43;48;60
30900;gneE188_0;6.11;108;84
30900;gneE188_1;5.9;36;84
30900;gneE190_0;;0;0
30900;gneE190_1;;0;0
30900;gneE199_0;3.96;60;72
30900;gneE199_1;;0;0
30900;gneE202_0;4.99;60;60
30900;gneE202_1;1.65;36;36
30900;gneE203_0;1.13;48;48
30900;gneE205_0;;0;0
30900;gneE208_0;;0;0
30900;gneE208_1;;0;0
30900;gneE22_0;0.6;12;24
30900;gneE22_1;106.7;96;228
30900;gneE22_2;15.16;108;0
30900;gneE22_3;2.1;120;84
30900;gneE224_0;1.53;48;48
30900;gneE226_0;10.82;96;96
30900;gneE226_1;6.07;60;60
30900;gneE226_2;0.32;12;12
30900;gneE227_0;0.79;36;36
30900;gneE228_0;4.4;192;192
30900;gneE23_0;;0;0
30900;gneE23_1;;0;0
30900;gneE230_0;0.64;24;24
30900;gneE231_0;3.08;120;132
30900;gneE231_1;2.12;84;84
30900;gneE233_0;3.19;96;96
30900;gneE251_0;3.44;48;84
30900;gneE251_1;3.31;48;84
30900;gneE257_0;2.23;96;48
30900;gneE257_1;3.64;96;144
30900;gneE258_0;7.76;60;48
30900;gneE258_1;;0;0
30900;gneE271_0;;0;0
30900;gneE393_0;;0;0
30900;gneE393_1;5.83;240;240
30900;gneE394_0;;0;0
30900;gneE394_1;1.61;84;72
30900;gneE396_0;;0;0
30900;gneE396_1;1.43;60;60
30900;gneE397_0;5.2;180;192
30900;gneE397_1;;0;0
30900;gneE401_0;12.01;24;24
30900;gneE401_1;104.03;216;228
30900;gneE401_2;22.1;0;0
30900;gneE401_3;;0;0
31200;1_0;2.41;132;108
31200;1_1;1.74;60;72
31200;10_0;6.9;108;84
31200;10_1;4.63;72;72
31200;100_0;1.19;48;36
31200;101_0;;0;0
31200;102_0;0.52;24;24
31200;103[0]_0;1.8;72;72
31200;103[0]_1;1.97;84;84
31200;103[1].2_0;2.46;132;108
31200;103[1].2_1;2.35;84;108
31200;104.5_0;3.36;108;132
31200;104.5_1;1.5;108;96
31200;105_0;5.29;108;132
31200;105_1;5.87;108;108
31200;106_0;1.26;60;60
31200;107_0;0.32;12;12
31200;107_1;0.84;36;36
31200;108_0;;0;0
31200;108_1;7.1;36;36
31200;109_0;1.52;60;60
31200;109_1;0.9;36;36
31200;11_0;2.07;24;24
31200;11_1;44.37;192;192
31200;110_0;2.82;72;84
31200;110_1;0.97;36;36
31200;111_0;0.91;60;12
31200;111_1;0.26;0;36
31200;112[0]_0;1.75;12;120
31200;112[0]_1;0.21;60;0
31200;112[1]_0;2.5;24;24
31200;112[1]_1;;0;0
31200;113[0]_0;1.61;72;72
31200;113[0]_1;0.27;12;12
31200;113[0]_2;0.9;36;36
31200;113[1][0]_0;4.16;168;180
31200;113[1][0]_1;1.05;12;72
31200;113[1][0]_2;0.21;36;12
31200;114_0;3.15;84;108
31200;114_1;3.33;168;108
31200;115_0;2.39;72;60
31200;115_1;0.99;24;36
31200;116_0;71.63;0;0
31200;116_1;75.84;0;0
31200;116_2;96.91;0;0
31200;116_3;105.34;0;0
31200;116_4;126.41;0;0
31200;117_0;;0;0
31200;117_1;;0;0
31200;117_2;;0;0
31200;117_3;0.52;0;108
31200;117_4;5.88;300;168
31200;118_0;78.26;636;192
31200;118_1;90.68;0;312
31200;119_0;0.51;24;24
31200;119_1;;0;0
31200;12_0;71.21;108;0
31200;12_1;77.21;36;0
31200;12_2;79.05;204;0
31200;12_3;82.73;156;0
31200;120.0.24_0;0.77;36;36
31200;120.0.24_1;;0;0
31200;121_0;57.73;0;0
31200;121_1;134.25;0;0
31200;122[0]_0;1.04;0;144
31200;122[0]_1;1.91;0;132
31200;122[0]_2;3.13;276;24
31200;122[1]_0;5;144;348
31200;122[1]_1;7.49;384;276
31200;122[1]_2;2.99;180;108
31200;123_0;76.08;384;36
31200;123_1;74.82;0;228
31200;123_2;97.81;0;468
31200;125_0;0.26;12;12
31200;125_1;;0;0
31200;126_0;3.4;96;96
31200;127_0;1.99;72;120
31200;127_1;1.89;60;108
31200;127_2;4.69;228;156
31200;128_0;2.02;108;96
31200;128_1;4.07;168;180
31200;129_0;54.68;348;60
31200;129_1;126.03;0;168
31200;13.1_0;1.06;0;108
31200;13.1_1;1.29;0;36
31200;13.1_2;4.24;0;204
31200;13.1_3;4.86;540;156
31200;130_0;0.3;12;12
31200;130_1;2.18;96;96
31200;131_0;32.33;72;36
31200;131_1;129.64;0;72
31200;132_0;29.14;192;108
31200;132_1;118.86;0;96
31200;133_0;0.28;12;12
31200;133_1;;0;0
31200;134.7_0;1.99;36;72
31200;134.7_1;0.28;0;36
31200;134.7_2;54.79;168;0
31200;135.7_0;2.33;84;144
31200;135.7_1;1.27;72;24
31200;135.7_2;;0;0
31200;136_0;26.17;696;156
31200;136_1;100.63;0;444
31200;137.5_0;;0;0
31200;137.5_1;;0;0
31200;138_0;1.97;12;96
31200;139_0;;0;0
31200;14.3_0;;0;0
31200;14.3_1;;0;0
31200;140_0;0.82;36;48
31200;140_1;0.76;12;96
31200;140_2;4.67;156;216
31200;140_3;6.53;360;240
31200;141_0;136.11;120;0
31200;141_1;132.87;0;12
31200;142_0;22.11;1104;156
31200;142_1;75.5;0;168
31200;142_2;64.7;0;276
31200;143.4_0;0.86;0;36
31200;143.4_1;0.47;36;12
31200;143.4_2;;0;0
31200;144_0;0.22;12;12
31200;144_1;0.54;36;24
31200;144_2;2.92;120;132
31200;144.283_0;62.24;96;120
31200;144.283_1;71.67;168;60
31200;144.283_2;56.2;156;132
31200;144.312_0;3.3;120;132
31200;144.312_1;0.3;12;12
31200;144.312_2;;0;0
31200;145_0;136.23;144;84
31200;145_1;0.7;0;24
31200;145_2;;0;0
31200;146_0;89.13;12;24
31200;146_1;125.85;36;0
31200;147_0;87.61;0;0
31200;147_1;120.98;0;0
31200;147_2;150.18;0;0
31200;148_0;5.84;240;252
31200;148_1;2.86;144;132
31200;148_2;0.93;48;36
31200;149_0;86.2;0;24
31200;149_1;97.68;0;72
31200;149_2;144.99;0;0
31200;15_0;1.12;48;36
31200;15_1;0.55;12;24
31200;150_0;7.29;204;168
31200;150_1;2.36;24;96
31200;150_2;1.6;48;60
31200;151_0;97.18;0;0
31200;151_1;104.66;84;0
31200;151_2;109.63;0;0
31200;151_3;121.13;0;0
31200;152_0;6.32;156;192
31200;152_1;0.84;84;12
31200;152_2;0.02;0;24
31200;152_3;;0;0
31200;153_0;0.24;0;0
31200;153_1;1.02;0;72
31200;153_2;0.73;72;60
31200;154.7_0;3.73;132;144
31200;154.7_1;0.83;36;60
31200;154.7_2;0.03;12;0
31200;155[0].4_0;;0;0
31200;155[0].4_1;2.13;72;108
31200;155[0].4_2;0.51;12;24
31200;155[0].4_3;2.12;48;60
31200;155[1]_0;;0;0
31200;155[1]_1;5.96;288;216
31200;155[1]_2;1.54;24;24
31200;155[1]_3;2.1;60;132
31200;156[0]_0;16.15;84;72
31200;156[0]_1;9.93;12;36
31200;156[0]_2;2.28;0;24
31200;156[0]_3;;0;0
31200;156[1]_0;2.03;72;120
31200;156[1]_1;1.1;36;48
31200;156[1]_2;0.73;24;12
31200;156[1]_3;0.04;36;0
31200;157_0;4.64;216;216
31200;157_1;0.63;24;48
31200;157_2;2.69;132;108
31200;158_0;0.85;0;72
31200;158_1;1.1;84;12
31200;158_2;;0;0
31200;16_0;2.68;72;108
31200;16_1;2.22;120;84
31200;161_0;3.02;120;120
31200;161_1;0.51;24;24
31200;163_0;5.05;108;120
31200;164_0;0.3;12;12
31200;165_0;5;252;180
31200;165_1;1.2;0;36
31200;166_0;0.25;12;12
31200;166_1;;0;0
31200;167_0;34.83;156;132
31200;167_1;8.93;48;72
31200;168_0;18.48;72;72
31200;168_1;12.41;96;96
31200;17_0;0.97;36;24
31200;17_1;0.37;24;36
31200;172_0;2.82;84;84
31200;173_0;43.7;96;72
31200;173_1;32.33;36;48
31200;175_0;1.06;36;60
31200;175_1;1.59;60;36
31200;18_0;1.59;24;72
31200;18_1;5.61;132;156
31200;181[1][1][0].32.3_0;0.49;24;24
31200;181[1][1][0].32.3_1;1.35;348;0
31200;181[1][1][0].32.3_2;4.89;24;96
31200;181[1][1][0].32.3_3;7.4;156;408
31200;181[1][1][1][0]_0;0.6;24;24
31200;181[1][1][1][0]_1;;0;0
31200;181[1][1][1][0]_2;;0;0
31200;181[1][1][1][0]_3;8.76;288;288
31200;181[1][1][1][1][0]_0;0.58;24;24
31200;181[1][1][1][1][0]_1;;0;0
31200;181[1][1][1][1][0]_2;;0;0
31200;181[1][1][1][1][0]_3;8.46;288;288
31200;181[1][1][1][1][1][0]_0;0.6;24;24
31200;181[1][1][1][1][1][0]_1;;0;0
31200;181[1][1][1][1][1][0]_2;;0;0
31200;181[1][1][1][1][1][0]_3;0.31;12;12
31200;181[1][1][1][1][1][0].76_0;;0;0
31200;181[1][1][1][1][1][0].76_1;137.76;60;96
31200;181[1][1][1][1][1][0].76_2;85.51;216;228
31200;181[1][1][1][1][1][0].76_3;50.9;516;504
31200;182_0;7.6;228;252
31200;182_1;4.68;156;156
31200;183.8_0;3.07;60;60
31200;183.8_1;0.87;24;24
31200;184_0;1.04;0;48
31200;184_1;3.24;168;144
31200;185_0;2.37;24;12
31200;186_0;0.03;12;0
31200;186_1;0.24;0;12
31200;187_0;;0;0
31200;19_0;;0;0
31200;19_1;;0;0
31200;2_0;0.54;156;24
31200;2_1;10.3;72;192
31200;20_0;1.82;36;48
31200;20_1;2;84;60
31200;21_0;;0;0
31200;21_1;;0;0
31200;22_0;5.3;120;120
31200;22_1;0.17;12;12
31200;24_0;;0;0
31200;24_1;;0;0
31200;25[0]_0;1.51;60;60
31200;25[0]_1;0.27;12;12
31200;25[1]_0;2.39;60;96
31200;25[1]_1;2.29;84;84
31200;26_0;89;72;36
31200;26_1;106.75;204;168
31200;27_0;3.2;96;84
31200;27_1;1.78;48;60
31200;28_0;116.63;72;72
31200;28_1;121.53;120;108
31200;29_0;5.41;108;84
31200;29_1;1.14;36;12
31200;30_0;109;264;240
31200;30_1;103.37;60;12
31200;31_0;2.15;84;48
31200;31_1;1.81;60;72
31200;32_0;89.85;168;204
31200;32_1;100.25;180;132
31200;33_0;2.61;120;48
31200;33_1;1.16;0;108
31200;34_0;89.2;252;192
31200;34_1;93.21;144;96
31200;35_0;127.54;24;48
31200;35_1;86.48;0;36
31200;35_2;61.59;12;0
31200;35_3;52.31;0;0
31200;35_4;47.16;12;0
31200;37[0]_0;1.13;48;36
31200;37[0]_1;2.26;108;120
31200;38.9_0;86.47;228;216
31200;38.9_1;97.36;204;132
31200;39.68_0;;0;0
31200;39.68_1;;0;0
31200;3[0]_0;96.99;96;228
31200;3[0]_1;93.59;240;36
31200;3[0]_2;71.71;360;396
31200;3[1]_0;134.41;84;36
31200;3[1]_1;137.09;36;36
31200;3[1]_2;74.71;408;288
31200;4_0;49.61;24;0
31200;4_1;58.06;60;0
31200;4_2;92.09;204;24
31200;40_0;127.11;0;36
31200;40_1;120.76;132;72
31200;40_2;28.5;192;108
31200;40_3;20.95;288;204
31200;41.3_0;101.95;84;36
31200;41.3_1;114.65;96;84
31200;41.3_2;22.81;168;132
31200;41.3_3;9.49;180;144
31200;42.0_0;129.49;12;0
31200;42.0_1;104.48;84;36
31200;42.0_2;90.59;144;156
31200;42.0_3;100.39;264;324
31200;43[0].45_0;94.83;168;168
31200;43[0].45_1;98.43;192;216
31200;44_0;2.46;84;84
31200;44_1;0.7;12;48
31200;44_2;2.72;120;84
31200;45[0].5_0;2.82;144;96
31200;45[0].5_1;1.03;48;48
31200;45[1]_0;2.02;96;84
31200;45[1]_1;0.34;36;12
31200;46_0;2.71;84;132
31200;46_1;;0;0
31200;47_0;2.47;96;108
31200;47_1;;0;0
31200;48_0;2.87;108;120
31200;48_1;1.07;48;36
31200;48_2;;0;0
31200;49[0]_0;0.27;12;24
31200;49[0]_1;0.93;36;24
31200;49[0]_2;;0;0
31200;49[1]_0;0.44;24;24
31200;49[1]_1;0.91;36;60
31200;49[1]_2;0.48;0;24
31200;5_0;128.13;36;0
31200;5_1;130.58;12;0
31200;50[0].15_0;0.88;24;48
31200;50[0].15_1;0.35;48;12
31200;50[1]_0;0.55;24;24
31200;50[1]_1;0.24;12;12
31200;51_0;57.36;156;12
31200;51_1;1.33;0;48
31200;52_0;17.44;12;0
31200;52_1;0.18;0;12
31200;52_2;;0;0
31200;53.4_0;119.32;156;84
31200;53.4_1;104.33;144;180
31200;53.4_2;92.33;120;264
31200;54[0]_0;6.02;240;276
31200;54[0]_1;0.57;36;36
31200;54[1]_0;12.65;276;132
31200;54[1]_1;7.81;36;120
31200;55[0]_0;0.08;36;0
31200;55[0]_1;4.71;180;216
31200;55[0]_2;0.13;24;12
31200;55[1]_0;;0;0
31200;55[1]_1;4.93;228;228
31200;55[1]_2;0.61;12;36
31200;56.0.16_0;0.52;0;24
31200;56.0.16_1;0.53;48;24
31200;57_0;0.84;24;36
31200;57_1;3.87;144;120
31200;58_0;3.09;168;84
31200;58_1;1.05;0;72
31200;59_0;0.34;48;12
31200;59_1;1.57;72;24
31200;59_2;1.33;12;96
31200;6_0;0.99;0;96
31200;6_1;0.42;0;12
31200;6_2;0.61;0;24
31200;6_3;0.7;0;0
31200;6_4;1.87;192;48
31200;60_0;10.35;144;144
31200;61_0;1.32;48;72
31200;61_1;0.62;36;12
31200;62_0;0.52;24;36
31200;63_0;;0;0
31200;64_0;0.55;12;12
31200;66.10_0;0.3;36;12
31200;66.10_1;0.49;0;24
31200;67.1_0;1.69;84;48
31200;67.1_1;0.38;0;48
31200;68_0;1.49;72;60
31200;68_1;0.34;12;24
31200;69_0;1.51;60;60
31200;69_1;0.76;24;36
31200;7.0.20_0;117.71;0;0
31200;7.0.20_1;128.17;0;0
31200;7.0.20_2;120.33;0;0
31200;7.0.20_3;130.79;0;0
31200;7.0.20_4;122.94;0;0
31200;70_0;0.56;24;24
31200;71_0;1.06;36;48
31200;72_0;1.85;96;84
31200;73_0;1.86;48;84
31200;73_1;0.01;36;0
31200;74_0;0.14;0;0
31200;74_1;0.12;12;12
31200;75_0;2.77;84;120
31200;75_1;2.01;84;48
31200;75_2;;0;0
31200;76_0;1.45;24;72
31200;76_1;1.34;96;84
31200;77_0;1.15;24;36
31200;77_1;1.23;48;36
31200;78_0;;0;0
31200;78_1;4.22;156;156
31200;79_0;1.54;48;60
31200;79_1;1.31;84;60
31200;8.0.2.13_0;0.78;96;0
31200;8.0.2.13_1;2.48;12;48
31200;8.0.2.13_2;1.5;24;180
31200;8.0.2.13_3;0.62;120;12
31200;80_0;1.54;72;48
31200;80_1;4.45;84;168
31200;81_0;0.85;12;48
31200;81_1;1;60;36
31200;81_2;1.21;60;48
31200;82_0;6.47;48;60
31200;82_1;0.95;36;24
31200;82_2;1.36;48;48
31200;83_0;0.27;0;12
31200;83_1;1.94;120;60
31200;83_2;1.4;36;84
31200;84_0;0.21;120;0
31200;84_1;2.58;0;108
31200;84_2;0.63;36;48
31200;85_0;2.96;72;84
31200;85_1;2.61;36;84
31200;85_2;0.86;72;12
31200;86[0]_0;2.05;72;132
31200;86[0]_1;1.14;72;36
31200;86[0]_2;2.31;120;84
31200;86[1][1]_0;4.13;120;84
31200;86[1][1]_1;2.5;24;60
31200;86[1][1]_2;3.65;84;84
31200;87_0;4.57;96;120
31200;87_1;1.69;84;72
31200;88_0;0.84;36;36
31200;88_1;0.22;12;12
