begin;laneDensity;lane_ids;inflow;outflow
31200;0.02;9_0;12;0
31200;0.3;9_1;36;0
31200;2.42;9_2;168;36
31200;3.04;9_3;12;168
31200;1.81;90_0;60;60
31200;0.86;90_1;60;48
31200;5.09;91_0;60;144
31200;3.77;91_1;168;96
31200;1.14;92_0;48;48
31200;2.48;92_1;96;132
31200;0.07;93_0;36;0
31200;1.22;93_1;36;60
31200;4.01;93_2;156;168
31200;4.06;94_0;48;48
31200;4.18;94_1;24;36
31200;15.12;94_2;108;132
31200;0.26;95_0;12;12
31200;;95_1;0;0
31200;0.02;96_0;12;0
31200;0.26;96_1;0;12
31200;1;97_0;36;48
31200;;97_1;0;0
31200;1.63;98_0;60;48
31200;0.27;98_1;0;12
31200;0.56;99_0;24;24
31200;44.47;E0_0;672;108
31200;86.42;E0_1;0;144
31200;94.33;E0_2;0;228
31200;4.26;E0.221_0;132;156
31200;3.99;E0.221_1;144;156
31200;1.83;E1_0;84;84
31200;;E1_1;0;0
31200;0.76;E10_0;36;48
31200;;E10_1;0;0
31200;;E11_0;0;0
31200;;E11_1;0;0
31200;0.25;E12_0;12;12
31200;6.28;E12_1;24;24
31200;1.25;E13_0;48;48
31200;0.25;E13_1;12;12
31200;1.45;E15_0;36;48
31200;;E18_0;0;0
31200;;E18_1;0;0
31200;167.96;E19_0;72;96
31200;148.43;E19_1;192;204
31200;106.82;E19_2;276;288
31200;4.02;E2_0;216;192
31200;0.42;E2_1;0;24
31200;4.47;E2.444_0;192;216
31200;1.93;E2.444_1;96;96
31200;0.57;E20_0;12;12
31200;;E21_0;0;0
31200;25.8;E3_0;1968;1176
31200;20.88;E3_1;0;828
31200;0.63;E4.10_0;24;24
31200;2.75;E4.24_0;72;72
31200;2.46;E5_0;72;84
31200;;E5_1;0;0
31200;19.61;E6_0;72;72
31200;32.85;E6_1;120;120
31200;23.55;E6_2;120;120
31200;0.48;E7.29_0;12;24
31200;1.45;E7.9_0;48;48
31200;0.29;E8_0;12;12
31200;0.22;E8_1;12;12
31200;0.44;E8.39_0;24;24
31200;140.49;gneE10_0;36;48
31200;134.71;gneE10_1;228;240
31200;88.7;gneE10_2;468;480
31200;151.53;gneE126_0;48;24
31200;122.08;gneE126_1;24;84
31200;;gneE138_0;0;0
31200;;gneE138_1;0;0
31200;;gneE138_2;0;0
31200;109.77;gneE140_0;180;156
31200;106.2;gneE140_1;228;252
31200;3.63;gneE141_0;144;156
31200;1.22;gneE141_1;132;48
31200;146.01;gneE142_0;36;36
31200;155.21;gneE142_1;96;96
31200;143.65;gneE143_0;168;168
31200;121.31;gneE143_1;228;216
31200;0.28;gneE144_0;12;12
31200;;gneE147_0;0;0
31200;17.02;gneE148_0;144;120
31200;10.41;gneE148_1;0;24
31200;;gneE148_2;0;0
31200;88.39;gneE150_0;84;60
31200;109.98;gneE150_1;132;120
31200;82.49;gneE151_0;96;84
31200;109.01;gneE151_1;84;96
31200;2.41;gneE153_0;12;12
31200;3.6;gneE153_1;144;144
31200;1.21;gneE153_2;48;48
31200;5.9;gneE154_0;144;144
31200;1.88;gneE154_1;48;48
31200;0.34;gneE155_0;12;12
31200;;gneE156_0;0;0
31200;;gneE157_0;0;0
31200;;gneE158_0;0;0
31200;3.84;gneE159_0;132;132
31200;0.81;gneE159_1;36;36
31200;0.28;gneE159_2;12;12
31200;;gneE159_3;0;0
31200;;gneE160_0;0;0
31200;1.65;gneE160_1;72;72
31200;0.25;gneE160_2;12;12
31200;1.15;gneE160_3;48;48
31200;2.83;gneE188_0;120;60
31200;8.54;gneE188_1;60;120
31200;;gneE190_0;0;0
31200;;gneE190_1;0;0
31200;6.28;gneE199_0;84;84
31200;0.25;gneE199_1;12;12
31200;1.08;gneE202_0;36;48
31200;2.97;gneE202_1;72;72
31200;1.32;gneE203_0;48;48
31200;0.7;gneE205_0;24;24
31200;;gneE208_0;0;0
31200;;gneE208_1;0;0
31200;0.47;gneE22_0;0;24
31200;90.02;gneE22_1;204;336
31200;14.7;gneE22_2;156;12
31200;10.95;gneE22_3;444;444
31200;2.69;gneE224_0;84;84
31200;14.49;gneE226_0;96;84
31200;12.3;gneE226_1;72;84
31200;0.34;gneE226_2;12;12
31200;2.53;gneE227_0;108;108
31200;2.47;gneE228_0;108;108
31200;0.27;gneE23_0;12;12
31200;;gneE23_1;0;0
31200;0.32;gneE230_0;12;12
31200;2.71;gneE231_0;120;108
31200;2.12;gneE231_1;96;108
31200;4.53;gneE233_0;96;96
31200;1.93;gneE251_0;36;60
31200;1.43;gneE251_1;72;36
31200;0.68;gneE257_0;36;0
31200;2.88;gneE257_1;84;120
31200;14.01;gneE258_0;36;48
31200;3.69;gneE258_1;36;36
31200;0.74;gneE271_0;24;24
31200;;gneE393_0;0;0
31200;4.16;gneE393_1;156;168
31200;;gneE394_0;0;0
31200;1.87;gneE394_1;60;72
31200;;gneE396_0;0;0
31200;2.21;gneE396_1;96;96
31200;2.27;gneE397_0;84;84
31200;;gneE397_1;0;0
31200;0.56;gneE401_0;24;24
31200;109.8;gneE401_1;336;348
31200;11.29;gneE401_2;12;0
31200;;gneE401_3;0;0
31500;5.06;1_0;216;180
31500;2.26;1_1;60;96
31500;23.2;10_0;192;156
31500;14.95;10_1;84;72
31500;0.91;100_0;24;48
31500;;101_0;0;0
31500;0.6;102_0;24;24
31500;0.77;103[0]_0;36;36
31500;1.56;103[0]_1;72;72
31500;1.24;103[1].2_0;60;60
31500;1.48;103[1].2_1;72;72
31500;1.57;104.5_0;60;72
31500;0.61;104.5_1;60;24
31500;1.39;105_0;48;48
31500;1.16;105_1;24;24
31500;1.04;106_0;48;48
31500;0.53;107_0;24;24
31500;1.3;107_1;60;60
31500;0.64;108_0;12;12
31500;9.94;108_1;60;60
31500;;109_0;0;0
31500;;109_1;0;0
31500;1.77;11_0;24;24
31500;23.82;11_1;168;168
31500;0.22;110_0;12;12
31500;;110_1;0;0
31500;0.94;111_0;48;24
31500;0.78;111_1;24;60
31500;1.06;112[0]_0;12;60
31500;0.17;112[0]_1;48;0
31500;0.25;112[1]_0;12;12
31500;;112[1]_1;0;0
31500;0.71;113[0]_0;36;36
31500;;113[0]_1;0;0
31500;;113[0]_2;0;0
31500;1.62;113[1][0]_0;84;72
31500;0.06;113[1][0]_1;0;12
31500;;113[1][0]_2;0;0
31500;1.19;114_0;36;72
31500;1.02;114_1;48;48
31500;0.63;115_0;12;12
31500;0.75;115_1;36;36
31500;71.63;116_0;0;0
31500;75.84;116_1;0;0
31500;96.91;116_2;0;0
31500;105.34;116_3;0;0
31500;126.41;116_4;0;0
31500;;117_0;0;0
31500;;117_1;0;0
31500;;117_2;0;0
31500;0.77;117_3;0;168
31500;7.53;117_4;360;216
31500;67.88;118_0;540;288
31500;91.97;118_1;0;360
31500;0.48;119_0;24;24
31500;;119_1;0;0
31500;92.6;12_0;84;0
31500;102.23;12_1;0;0
31500;101.42;12_2;12;0
31500;105.17;12_3;120;0
31500;0.16;120.0.24_0;0;12
31500;;120.0.24_1;0;0
31500;57.73;121_0;0;0
31500;134.25;121_1;0;0
31500;1.4;122[0]_0;0;180
31500;2.47;122[0]_1;0;168
31500;6.28;122[0]_2;468;132
31500;5.41;122[1]_0;180;312
31500;9.02;122[1]_1;396;420
31500;3.54;122[1]_2;288;132
31500;56.02;123_0;468;24
31500;56;123_1;0;144
31500;96.92;123_2;0;288
31500;;125_0;0;0
31500;;125_1;0;0
31500;2.55;126_0;96;108
31500;3.57;127_0;156;192
31500;1.57;127_1;60;48
31500;3.39;127_2;180;156
31500;1.51;128_0;72;84
31500;1.26;128_1;60;60
31500;30.68;129_0;276;180
31500;102.72;129_1;0;168
31500;0.78;13.1_0;0;84
31500;0.41;13.1_1;0;0
31500;1.48;13.1_2;0;12
31500;1.8;13.1_3;192;120
31500;;130_0;0;0
31500;1.95;130_1;96;84
31500;35.9;131_0;144;60
31500;119.34;131_1;0;96
31500;47.13;132_0;108;24
31500;124.28;132_1;0;60
31500;;133_0;0;0
31500;0.3;133_1;12;12
31500;0.98;134.7_0;48;36
31500;0.03;134.7_1;0;0
31500;65.26;134.7_2;84;0
31500;1.5;135.7_0;60;72
31500;0.84;135.7_1;48;36
31500;0.23;135.7_2;12;12
31500;25.72;136_0;372;84
31500;109.4;136_1;0;360
31500;;137.5_0;0;0
31500;;137.5_1;0;0
31500;2.47;138_0;108;120
31500;0.78;139_0;48;12
31500;;14.3_0;0;0
31500;;14.3_1;0;0
31500;1.92;140_0;60;108
31500;1.32;140_1;60;84
31500;3.33;140_2;132;156
31500;4.32;140_3;204;144
31500;139.52;141_0;0;0
31500;143.75;141_1;0;0
31500;33.21;142_0;552;144
31500;108.74;142_1;0;144
31500;98.15;142_2;0;156
31500;0.64;143.4_0;0;24
31500;0.13;143.4_1;12;0
31500;;143.4_2;0;0
31500;0.58;144_0;24;24
31500;;144_1;0;0
31500;1.34;144_2;60;60
31500;58.43;144.283_0;48;192
31500;58.26;144.283_1;384;264
31500;43.26;144.283_2;324;372
31500;1.63;144.312_0;60;60
31500;;144.312_1;0;0
31500;;144.312_2;0;0
31500;122.51;145_0;96;120
31500;0.28;145_1;0;12
31500;;145_2;0;0
31500;98.65;146_0;0;12
31500;130.51;146_1;0;0
31500;87.61;147_0;0;0
31500;120.98;147_1;0;0
31500;150.18;147_2;0;0
31500;3.42;148_0;156;180
31500;1.01;148_1;60;48
31500;0.29;148_2;12;12
31500;79.47;149_0;0;48
31500;88.31;149_1;0;12
31500;144.99;149_2;0;0
31500;0.46;15_0;12;12
31500;0.24;15_1;0;12
31500;3.78;150_0;144;108
31500;0.58;150_1;0;72
31500;0.68;150_2;48;12
31500;102.05;151_0;0;0
31500;113.1;151_1;48;0
31500;108.51;151_2;0;0
31500;121.13;151_3;0;0
31500;4.88;152_0;36;144
31500;0.47;152_1;156;0
31500;;152_2;0;0
31500;;152_3;0;0
31500;0.56;153_0;0;0
31500;1.23;153_1;0;108
31500;0.74;153_2;120;12
31500;7.78;154.7_0;216;84
31500;1.49;154.7_1;60;156
31500;;154.7_2;0;0
31500;;155[0].4_0;0;0
31500;3.24;155[0].4_1;144;108
31500;0.15;155[0].4_2;0;12
31500;0.36;155[0].4_3;12;12
31500;;155[1]_0;0;0
31500;7.75;155[1]_1;312;288
31500;0.63;155[1]_2;12;12
31500;0.64;155[1]_3;12;36
31500;20.17;156[0]_0;180;180
31500;5.43;156[0]_1;96;96
31500;0.27;156[0]_2;12;12
31500;;156[0]_3;0;0
31500;4.9;156[1]_0;168;252
31500;1.39;156[1]_1;96;48
31500;0.84;156[1]_2;12;12
31500;0.02;156[1]_3;60;0
31500;7.27;157_0;288;324
31500;0.1;157_1;12;0
31500;0.9;157_2;36;48
31500;3.25;158_0;0;192
31500;3.51;158_1;228;96
31500;0.88;158_2;72;12
31500;1.55;16_0;60;84
31500;0.6;16_1;48;24
31500;4.96;161_0;156;216
31500;0.87;161_1;84;24
31500;7.93;163_0;144;144
31500;0.78;164_0;36;36
31500;12.92;165_0;228;204
31500;5.58;165_1;0;60
31500;;166_0;0;0
31500;0.23;166_1;12;12
31500;3.93;167_0;96;72
31500;4.07;167_1;24;60
31500;17.84;168_0;48;48
31500;3.83;168_1;12;12
31500;0.68;17_0;48;12
31500;0.46;17_1;12;48
31500;0.53;172_0;24;24
31500;13.99;173_0;72;84
31500;8.78;173_1;24;24
31500;0.33;175_0;12;12
31500;1;175_1;36;36
31500;3.07;18_0;48;60
31500;4.43;18_1;144;84
31500;0.24;181[1][1][0].32.3_0;12;12
31500;2.01;181[1][1][0].32.3_1;384;12
31500;8.5;181[1][1][0].32.3_2;60;156
31500;11.24;181[1][1][0].32.3_3;276;552
31500;0.29;181[1][1][1][0]_0;12;12
31500;;181[1][1][1][0]_1;0;0
31500;0.27;181[1][1][1][0]_2;12;12
31500;15.01;181[1][1][1][0]_3;492;492
31500;0.28;181[1][1][1][1][0]_0;12;12
31500;;181[1][1][1][1][0]_1;0;0
31500;;181[1][1][1][1][0]_2;0;0
31500;14.54;181[1][1][1][1][0]_3;492;492
31500;0.29;181[1][1][1][1][1][0]_0;12;12
31500;;181[1][1][1][1][1][0]_1;0;0
31500;;181[1][1][1][1][1][0]_2;0;0
31500;2.47;181[1][1][1][1][1][0]_3;24;24
31500;;181[1][1][1][1][1][0].76_0;0;0
31500;110.86;181[1][1][1][1][1][0].76_1;12;108
31500;97.7;181[1][1][1][1][1][0].76_2;180;132
31500;45.64;181[1][1][1][1][1][0].76_3;240;216
31500;8.87;182_0;240;228
31500;4.97;182_1;156;156
31500;5.31;183.8_0;48;36
31500;3.01;183.8_1;12;24
31500;;184_0;0;0
31500;;184_1;0;0
31500;2.74;185_0;12;12
31500;;186_0;0;0
31500;;186_1;0;0
31500;;187_0;0;0
31500;0.35;19_0;12;12
31500;;19_1;0;0
31500;1.14;2_0;144;24
31500;5.87;2_1;24;168
31500;4.29;20_0;36;120
31500;1.72;20_1;132;72
31500;0.46;21_0;24;24
31500;;21_1;0;0
31500;8.63;22_0;228;216
31500;0.68;22_1;12;36
31500;;24_0;0;0
31500;;24_1;0;0
31500;0.63;25[0]_0;24;24
31500;;25[0]_1;0;0
31500;1.26;25[1]_0;24;48
31500;0.47;25[1]_1;12;12
31500;98.61;26_0;48;12
31500;114.27;26_1;204;144
31500;0.98;27_0;48;36
31500;1.75;27_1;60;72
31500;127.87;28_0;96;72
31500;121.75;28_1;156;72
31500;3.31;29_0;84;108
31500;0.92;29_1;12;36
31500;80.38;30_0;348;504
31500;106.19;30_1;60;0
31500;2.95;31_0;108;120
31500;1.62;31_1;72;96
31500;93.37;32_0;180;288
31500;109.63;32_1;180;120
31500;3.46;33_0;156;96
31500;1.75;33_1;36;96
31500;92.87;34_0;192;240
31500;92.97;34_1;132;108
31500;121.66;35_0;48;12
31500;84.37;35_1;12;36
31500;53.61;35_2;0;0
31500;51.62;35_3;0;0
31500;47.79;35_4;0;0
31500;1.87;37[0]_0;72;60
31500;3.32;37[0]_1;144;168
31500;100.09;38.9_0;216;180
31500;105.62;38.9_1;144;120
31500;;39.68_0;0;0
31500;;39.68_1;0;0
31500;121.1;3[0]_0;120;0
31500;111.69;3[0]_1;216;36
31500;98.12;3[0]_2;228;0
31500;141.15;3[1]_0;0;0
31500;141.14;3[1]_1;24;12
31500;110.9;3[1]_2;0;0
31500;59.28;4_0;0;0
31500;66.69;4_1;0;0
31500;117.17;4_2;12;0
31500;141.84;40_0;0;36
31500;133.76;40_1;12;0
31500;91.16;40_2;240;24
31500;98.17;40_3;336;96
31500;128.63;41.3_0;48;60
31500;153.51;41.3_1;36;120
31500;24.68;41.3_2;24;12
31500;2.38;41.3_3;84;84
31500;135.66;42.0_0;72;48
31500;132.93;42.0_1;108;72
31500;106.3;42.0_2;168;108
31500;107.67;42.0_3;252;252
31500;89.6;43[0].45_0;180;228
31500;91.13;43[0].45_1;252;276
31500;5.45;44_0;168;144
31500;0.25;44_1;0;24
31500;1.41;44_2;60;48
31500;3.12;45[0].5_0;120;156
31500;0.75;45[0].5_1;36;48
31500;3.43;45[1]_0;156;144
31500;2.41;45[1]_1;72;144
31500;4.5;46_0;144;204
31500;0.39;46_1;48;0
31500;4.15;47_0;156;156
31500;;47_1;0;0
31500;4.45;48_0;156;156
31500;1.93;48_1;84;84
31500;;48_2;0;0
31500;;49[0]_0;0;0
31500;0.99;49[0]_1;48;48
31500;;49[0]_2;0;0
31500;0.05;49[1]_0;12;0
31500;0.92;49[1]_1;48;48
31500;0.25;49[1]_2;0;12
31500;135.93;5_0;36;24
31500;132.04;5_1;0;0
31500;1.51;50[0].15_0;0;96
31500;0.51;50[0].15_1;96;0
31500;2.02;50[1]_0;84;84
31500;;50[1]_1;0;0
31500;104.68;51_0;288;0
31500;1.79;51_1;0;48
31500;3.99;52_0;0;36
31500;;52_1;0;0
31500;;52_2;0;0
31500;115.73;53.4_0;192;36
31500;71.43;53.4_1;348;252
31500;60.53;53.4_2;384;396
31500;4.97;54[0]_0;264;192
31500;1.23;54[0]_1;36;96
31500;9.92;54[1]_0;180;192
31500;7.44;54[1]_1;96;168
31500;0.42;55[0]_0;24;12
31500;4.54;55[0]_1;192;240
31500;1.35;55[0]_2;60;48
31500;0.02;55[1]_0;12;0
31500;5.39;55[1]_1;264;264
31500;0.92;55[1]_2;36;36
31500;0.22;56.0.16_0;0;24
31500;0.44;56.0.16_1;24;0
31500;;57_0;0;0
31500;1.78;57_1;60;84
31500;1.77;58_0;48;48
31500;0.4;58_1;0;24
31500;;59_0;0;0
31500;0.51;59_1;24;12
31500;1.19;59_2;36;72
31500;1.65;6_0;0;60
31500;1.8;6_1;0;48
31500;1.84;6_2;0;36
31500;1.16;6_3;0;24
31500;2.14;6_4;168;24
31500;;60_0;0;0
31500;0.19;61_0;0;24
31500;1.18;61_1;60;36
31500;;62_0;0;0
31500;;63_0;0;0
31500;;64_0;0;0
31500;0.4;66.10_0;12;24
31500;0.57;66.10_1;36;24
31500;1.22;67.1_0;84;48
31500;0.26;67.1_1;0;24
31500;0.84;68_0;60;24
31500;0.18;68_1;0;12
31500;0.63;69_0;24;24
31500;0.36;69_1;12;12
31500;117.71;7.0.20_0;0;0
31500;128.17;7.0.20_1;0;0
31500;120.33;7.0.20_2;0;0
31500;130.79;7.0.20_3;0;0
31500;122.94;7.0.20_4;0;0
31500;0.29;70_0;12;12
31500;0.16;71_0;12;0
31500;2.1;72_0;84;96
31500;0.85;73_0;24;36
31500;0;73_1;12;0
31500;0.08;74_0;0;0
31500;0.14;74_1;12;12
31500;2.44;75_0;96;84
31500;0.82;75_1;36;24
31500;;75_2;0;0
31500;2.07;76_0;72;60
31500;1.64;76_1;120;84
31500;1.69;77_0;72;72
31500;0.58;77_1;24;24
31500;;78_0;0;0
31500;7.48;78_1;288;288
31500;1.72;79_0;72;96
31500;0.58;79_1;36;24
31500;0.72;8.0.2.13_0;60;0
31500;2.15;8.0.2.13_1;48;60
31500;1.99;8.0.2.13_2;36;192
31500;0.66;8.0.2.13_3;108;12
31500;2.89;80_0;168;12
31500;6.13;80_1;168;276
31500;1.63;81_0;24;84
31500;1.09;81_1;108;36
31500;0.82;81_2;24;36
31500;6.84;82_0;84;84
31500;0.77;82_1;36;24
31500;0.79;82_2;36;36
31500;0.69;83_0;36;24
31500;5.25;83_1;264;180
31500;2.88;83_2;84;168
31500;1.24;84_0;324;36
31500;6.02;84_1;12;276
31500;1.2;84_2;60;72
31500;4.23;85_0;24;48
31500;1.8;85_1;0;24
31500;1.02;85_2;60;12
31500;1.12;86[0]_0;24;84
31500;1.28;86[0]_1;24;48
31500;2.32;86[0]_2;144;84
31500;1.63;86[1][1]_0;60;84
31500;0.94;86[1][1]_1;48;24
31500;3.74;86[1][1]_2;84;96
31500;2.91;87_0;60;60
31500;0.47;87_1;24;24
31500;1.96;88_0;60;60
31500;;88_1;0;0
31500;0.01;9_0;12;0
31500;0.38;9_1;48;0
31500;2.58;9_2;204;48
31500;4.34;9_3;12;264
31500;2.45;90_0;60;96
31500;0.68;90_1;48;24
31500;1.59;91_0;24;84
31500;3.09;91_1;84;60
31500;1.78;92_0;156;72
31500;2.39;92_1;48;132
31500;;93_0;0;0
31500;0.27;93_1;12;24
31500;2.11;93_2;96;84
31500;16.61;94_0;72;48
31500;1.76;94_1;36;24
31500;15.92;94_2;96;84
31500;0.46;95_0;24;24
31500;;95_1;0;0
31500;0.28;96_0;24;12
31500;0.21;96_1;0;12
31500;0.59;97_0;24;24
31500;;97_1;0;0
31500;4;98_0;60;12
31500;1.08;98_1;0;36
31500;0.37;99_0;12;24
31500;25.94;E0_0;924;180
31500;62.02;E0_1;0;444
31500;57.82;E0_2;0;624
31500;12.15;E0.221_0;420;396
31500;9.07;E0.221_1;336;324
31500;6.87;E1_0;312;228
31500;0.54;E1_1;24;72
31500;0.52;E10_0;24;24
31500;;E10_1;0;0
31500;6.07;E11_0;12;12
31500;;E11_1;0;0
31500;4.47;E12_0;24;24
31500;;E12_1;0;0
31500;0.93;E13_0;36;36
31500;;E13_1;0;0
31500;4.79;E15_0;24;12
31500;;E18_0;0;0
31500;;E18_1;0;0
31500;180.57;E19_0;36;24
31500;116.19;E19_1;276;264
31500;94.89;E19_2;360;336
31500;5.56;E2_0;300;216
31500;1.35;E2_1;0;96
31500;5.04;E2.444_0;216;204
31500;3.3;E2.444_1;180;144
31500;;E20_0;0;0
31500;;E21_0;0;0
31500;24.21;E3_0;1824;1020
31500;19.81;E3_1;0;828
31500;3.64;E4.10_0;108;96
31500;3.98;E4.24_0;108;84
31500;10.71;E5_0;336;300
31500;0.43;E5_1;0;24
31500;51.32;E6_0;216;216
31500;234.19;E6_1;456;456
31500;84.54;E6_2;324;324
31500;1.76;E7.29_0;84;84
31500;2.65;E7.9_0;108;108
31500;0.29;E8_0;12;12
31500;;E8_1;0;0
31500;;E8.39_0;0;0
31500;141.01;gneE10_0;24;36
31500;147;gneE10_1;144;180
31500;94.25;gneE10_2;288;228
31500;155.69;gneE126_0;24;24
31500;95.88;gneE126_1;36;36
31500;;gneE138_0;0;0
31500;;gneE138_1;0;0
31500;;gneE138_2;0;0
31500;96.63;gneE140_0;204;204
31500;94.09;gneE140_1;264;252
31500;1.98;gneE141_0;24;120
31500;0.8;gneE141_1;72;36
31500;126.5;gneE142_0;48;72
31500;141.46;gneE142_1;108;96
31500;132.87;gneE143_0;204;204
31500;123.27;gneE143_1;264;264
31500;0.28;gneE144_0;12;12
31500;0.49;gneE147_0;12;12
31500;5.11;gneE148_0;84;72
31500;3.33;gneE148_1;24;48
31500;;gneE148_2;0;0
31500;79.71;gneE150_0;216;192
31500;75.82;gneE150_1;108;144
31500;48.84;gneE151_0;144;156
31500;34.89;gneE151_1;192;180
31500;0.28;gneE153_0;12;12
31500;2.91;gneE153_1;108;108
31500;0.72;gneE153_2;36;36
31500;4.9;gneE154_0;108;108
31500;1;gneE154_1;36;36
31500;0.25;gneE155_0;12;12
31500;1.2;gneE156_0;48;48
31500;;gneE157_0;0;0
31500;2.77;gneE158_0;36;36
31500;6.25;gneE159_0;216;216
31500;1.23;gneE159_1;48;60
31500;0.08;gneE159_2;12;0
31500;;gneE159_3;0;0
31500;;gneE160_0;0;0
31500;2.6;gneE160_1;108;108
31500;;gneE160_2;0;0
31500;0.26;gneE160_3;12;12
31500;3.83;gneE188_0;96;48
31500;1.39;gneE188_1;24;72
31500;;gneE190_0;0;0
31500;;gneE190_1;0;0
31500;2.55;gneE199_0;60;60
31500;0.23;gneE199_1;12;12
31500;2.93;gneE202_0;60;72
31500;0.99;gneE202_1;72;36
31500;2.46;gneE203_0;96;96
31500;;gneE205_0;0;0
31500;;gneE208_0;0;0
31500;;gneE208_1;0;0
31500;0.21;gneE22_0;0;12
31500;111.32;gneE22_1;216;324
31500;18.52;gneE22_2;156;60
31500;1.97;gneE22_3;96;84
31500;0.67;gneE224_0;24;24
31500;1.7;gneE226_0;48;48
31500;0.25;gneE226_1;12;12
31500;;gneE226_2;0;0
31500;1.48;gneE227_0;72;60
31500;1.26;gneE228_0;60;60
31500;;gneE23_0;0;0
31500;;gneE23_1;0;0
31500;0.25;gneE230_0;12;12
31500;1.07;gneE231_0;60;48
31500;0.45;gneE231_1;24;24
31500;1.44;gneE233_0;48;48
31500;0.65;gneE251_0;24;36
31500;0.38;gneE251_1;24;24
31500;1.71;gneE257_0;84;36
31500;5.14;gneE257_1;156;204
31500;12.92;gneE258_0;72;72
31500;0.27;gneE258_1;12;12
31500;0.6;gneE271_0;12;12
31500;;gneE393_0;0;0
31500;7.13;gneE393_1;288;288
31500;;gneE394_0;0;0
31500;2.35;gneE394_1;108;108
31500;;gneE396_0;0;0
31500;1.95;gneE396_1;84;84
31500;1.95;gneE397_0;84;84
31500;;gneE397_1;0;0
31500;0.27;gneE401_0;12;12
31500;101.66;gneE401_1;324;384
31500;17.42;gneE401_2;60;0
31500;;gneE401_3;0;0
31800;7.25;1_0;204;216
31800;2.27;1_1;84;84
31800;75.69;10_0;216;48
31800;69.55;10_1;84;60
31800;0.23;100_0;12;12
31800;;101_0;0;0
31800;0.26;102_0;12;12
31800;1.43;103[0]_0;60;60
31800;0.77;103[0]_1;36;36
31800;1.41;103[1].2_0;84;60
31800;1.18;103[1].2_1;36;60
31800;2.31;104.5_0;60;120
31800;0.67;104.5_1;72;36
31800;4.63;105_0;108;96
31800;1.17;105_1;48;60
31800;0.54;106_0;24;24
31800;0.25;107_0;12;12
31800;0.54;107_1;24;24
31800;;108_0;0;0
31800;0.95;108_1;24;24
31800;;109_0;0;0
31800;0.53;109_1;24;24
31800;;11_0;0;0
31800;2.48;11_1;48;48
31800;0.6;110_0;12;24
31800;0.25;110_1;24;12
31800;0.53;111_0;24;12
31800;0.23;111_1;12;24
31800;0.44;112[0]_0;0;24
31800;0.08;112[0]_1;24;0
31800;;112[1]_0;0;0
31800;;112[1]_1;0;0
31800;1.61;113[0]_0;60;60
31800;;113[0]_1;0;0
31800;;113[0]_2;0;0
31800;1.97;113[1][0]_0;84;84
31800;;113[1][0]_1;0;0
31800;;113[1][0]_2;0;0
31800;1.4;114_0;48;60
31800;0.73;114_1;36;24
31800;1.05;115_0;48;36
31800;0.41;115_1;24;24
31800;71.63;116_0;0;0
31800;75.84;116_1;0;0
31800;96.91;116_2;0;0
31800;105.34;116_3;0;0
31800;126.41;116_4;0;0
31800;;117_0;0;0
31800;;117_1;0;0
31800;0.03;117_2;0;24
31800;0.8;117_3;0;84
31800;6.88;117_4;336;216
31800;64.5;118_0;720;252
31800;91.79;118_1;0;348
31800;;119_0;0;0
31800;;119_1;0;0
31800;109.03;12_0;120;0
31800;118.39;12_1;48;0
31800;115.01;12_2;84;0
31800;120.41;12_3;144;0
31800;0.15;120.0.24_0;12;0
31800;;120.0.24_1;0;0
31800;57.73;121_0;0;0
31800;134.25;121_1;0;0
31800;1.59;122[0]_0;0;168
31800;2.32;122[0]_1;0;108
31800;4.36;122[0]_2;408;60
31800;5.64;122[1]_0;168;336
31800;6.98;122[1]_1;336;276
31800;1.9;122[1]_2;156;60
31800;40.8;123_0;420;60
31800;40;123_1;0;156
31800;94.16;123_2;0;516
31800;;125_0;0;0
31800;;125_1;0;0
31800;1.39;126_0;36;36
31800;2.64;127_0;108;144
31800;1.49;127_1;60;84
31800;2.89;127_2;168;84
31800;2.08;128_0;96;96
31800;1.29;128_1;60;60
31800;40.51;129_0;48;12
31800;95.96;129_1;0;84
31800;1.64;13.1_0;0;120
31800;0.88;13.1_1;0;48
31800;2.32;13.1_2;0;84
31800;4.8;13.1_3;396;144
31800;1.3;130_0;60;60
31800;1.34;130_1;60;60
31800;29.74;131_0;96;12
31800;104.61;131_1;0;48
31800;49.84;132_0;216;60
31800;106.01;132_1;0;132
31800;0.23;133_0;12;12
31800;;133_1;0;0
31800;1.15;134.7_0;36;72
31800;0.08;134.7_1;0;0
31800;71.93;134.7_2;96;0
31800;0.9;135.7_0;36;60
31800;0.7;135.7_1;48;12
31800;;135.7_2;0;0
31800;17.32;136_0;420;60
31800;93.27;136_1;0;300
31800;0.34;137.5_0;12;12
31800;;137.5_1;0;0
31800;0.58;138_0;24;24
31800;0.68;139_0;12;48
31800;0.12;14.3_0;0;0
31800;0.1;14.3_1;12;0
31800;4.91;140_0;204;240
31800;5.4;140_1;276;228
31800;9.4;140_2;408;372
31800;8.13;140_3;408;252
31800;132.49;141_0;84;48
31800;130.26;141_1;0;168
31800;30.6;142_0;84;12
31800;112.47;142_1;0;72
31800;100.16;142_2;0;60
31800;1.74;143.4_0;0;48
31800;0.39;143.4_1;60;12
31800;0.08;143.4_2;12;0
31800;;144_0;0;0
31800;;144_1;0;0
31800;2.41;144_2;120;108
31800;95.03;144.283_0;48;12
31800;91.75;144.283_1;456;48
