time,lane_ids,laneDensity,inflow,outflow
30900,59_1,0,0,0
30900,59_2,0,0,0
30900,6_0,0.09,0,12
30900,6_1,0.05,0,0
30900,6_2,0.05,0,0
30900,6_3,0.05,0,0
30900,6_4,0.05,12,0
30900,60_0,0,0,0
30900,61_0,0,0,0
30900,61_1,0,0,0
30900,62_0,0,0,0
30900,63_0,0,0,0
30900,64_0,11.9,0,0
30900,66.10_0,0,0,0
30900,66.10_1,0,0,0
30900,67.1_0,0,0,0
30900,67.1_1,0,0,0
30900,68_0,6.65,0,0
30900,68_1,0,0,0
30900,69_0,134.49,0,0
30900,69_1,0,0,0
30900,7.0.20_0,2.39,24,168
30900,7.0.20_1,2.12,0,72
30900,7.0.20_2,2.89,0,132
30900,7.0.20_3,3.24,396,24
30900,7.0.20_4,4.02,132,132
30900,70_0,0,0,0
30900,71_0,0,0,0
30900,72_0,131.32,0,0
30900,73_0,147.28,0,0
30900,73_1,101.26,0,0
30900,74_0,0,0,0
30900,74_1,0,0,0
30900,75_0,153.46,0,0
30900,75_1,142.5,0,0
30900,75_2,43.85,0,0
30900,76_0,0,0,0
30900,76_1,35.23,0,0
30900,77_0,0,0,0
30900,77_1,0,0,0
30900,78_0,0,0,0
30900,78_1,0,0,0
30900,79_0,0,0,0
30900,79_1,0,0,0
30900,8.0.2.13_0,0.09,12,0
30900,8.0.2.13_1,0.17,0,0
30900,8.0.2.13_2,0.03,0,12
30900,8.0.2.13_3,0,0,0
30900,80_0,0,0,0
30900,80_1,0,0,0
30900,81_0,0,0,0
30900,81_1,0,0,0
30900,81_2,0,0,0
30900,82_0,8.66,0,0
30900,82_1,0,0,0
30900,82_2,0,0,0
30900,83_0,0,0,0
30900,83_1,0,0,0
30900,83_2,0,0,0
30900,84_0,0,0,0
30900,84_1,0,0,0
30900,84_2,0,0,0
30900,85_0,0,0,0
30900,85_1,29.5,0,0
30900,85_2,29.5,0,0
30900,86[0]_0,0,0,0
30900,86[0]_1,142.46,0,0
30900,86[0]_2,142.46,0,0
30900,86[1][1]_0,0,0,0
30900,86[1][1]_1,134.72,0,0
30900,86[1][1]_2,146.44,0,0
30900,87_0,0,0,0
30900,87_1,0,0,0
30900,88_0,0,0,0
30900,88_1,0,0,0
30900,9_0,0.05,0,12
30900,9_1,0.07,0,0
30900,9_2,2.63,12,0
30900,9_3,3.72,0,0
30900,90_0,0,0,0
30900,90_1,0,0,0
30900,91_0,0,0,0
30900,91_1,0,0,0
30900,92_0,0,0,0
30900,92_1,0,0,0
30900,93_0,0,0,0
30900,93_1,0,0,0
30900,93_2,0,0,0
30900,94_0,0,0,0
30900,94_1,0,0,0
30900,94_2,0,0,0
30900,95_0,0,0,0
30900,95_1,0,0,0
30900,96_0,0,0,0
30900,96_1,36.72,0,0
30900,97_0,0,0,0
30900,97_1,0,0,0
30900,98_0,0,0,0
30900,98_1,0,0,0
30900,99_0,0,0,0
30900,E0_0,73.16,0,0
30900,E0_1,119.72,0,0
30900,E0_2,146.33,0,0
30900,E0.221_0,141.76,0,0
30900,E0.221_1,141.76,0,0
30900,E1_0,0,0,0
30900,E1_1,0,0,0
30900,E10_0,0,0,0
30900,E10_1,0,0,0
30900,E11_0,0,0,0
30900,E11_1,0,0,0
30900,E12_0,0,0,0
30900,E12_1,0,0,0
30900,E13_0,0,0,0
30900,E13_1,0,0,0
30900,E15_0,0,0,0
30900,E18_0,0,0,0
30900,E18_1,0,0,0
30900,E19_0,78.68,0,0
30900,E19_1,67.11,0,0
30900,E19_2,94.88,0,0
30900,E2_0,0,0,0
30900,E2_1,0,0,0
30900,E2.444_0,0,0,0
30900,E2.444_1,0,0,0
30900,E20_0,0,0,0
30900,E21_0,0,0,0
30900,E3_0,24.94,1968,996
30900,E3_1,19.78,0,876
30900,E4.10_0,0,0,0
30900,E4.24_0,0,0,0
30900,E5_0,0,0,0
30900,E5_1,0,0,0
30900,E6_0,0,0,0
30900,E6_1,0,0,0
30900,E6_2,0,0,0
30900,E7.29_0,0,0,0
30900,E7.9_0,0,0,0
30900,E8_0,0,0,0
30900,E8_1,0,0,0
30900,E8.39_0,0,0,0
30900,gneE10_0,209.42,0,0
30900,gneE10_1,209.42,0,0
30900,gneE10_2,209.42,0,0
30900,gneE126_0,137.63,0,0
30900,gneE126_1,157.29,0,0
30900,gneE138_0,0,0,0
30900,gneE138_1,0,0,0
30900,gneE138_2,0,0,0
30900,gneE140_0,184.79,0,0
30900,gneE140_1,132,0,0
30900,gneE141_0,0,0,0
30900,gneE141_1,0,0,0
30900,gneE142_0,134.54,0,0
30900,gneE142_1,151.36,0,0
30900,gneE143_0,131.58,0,0
30900,gneE143_1,131.58,0,0
30900,gneE144_0,0,0,0
30900,gneE147_0,0,0,0
30900,gneE148_0,170.26,0,0
30900,gneE148_1,170.26,0,0
30900,gneE148_2,0,0,0
30900,gneE150_0,145.56,0,0
30900,gneE150_1,188.86,0,0
30900,gneE151_0,78.68,0,0
30900,gneE151_1,67.11,0,0
30900,gneE153_0,0,0,0
30900,gneE153_1,0,0,0
30900,gneE153_2,0,0,0
30900,gneE154_0,0,0,0
30900,gneE154_1,0,0,0
30900,gneE155_0,0,0,0
30900,gneE156_0,0,0,0
30900,gneE157_0,0,0,0
30900,gneE158_0,0,0,0
30900,gneE159_0,0,0,0
30900,gneE159_1,0,0,0
30900,gneE159_2,0,0,0
30900,gneE159_3,0,0,0
30900,gneE160_0,218.34,0,0
30900,gneE160_1,145.56,0,0
30900,gneE160_2,67.11,0,0
30900,gneE160_3,67.11,0,0
30900,gneE188_0,0,0,0
30900,gneE188_1,0,0,0
30900,gneE190_0,0,0,0
30900,gneE190_1,0,0,0
30900,gneE199_0,0,0,0
30900,gneE199_1,0,0,0
30900,gneE202_0,0,0,0
30900,gneE202_1,0,0,0
30900,gneE203_0,0,0,0
30900,gneE205_0,0,0,0
30900,gneE208_0,0,0,0
30900,gneE208_1,0,0,0
30900,gneE22_0,0,0,0
30900,gneE22_1,157.18,0,0
30900,gneE22_2,31.44,0,0
30900,gneE22_3,0,0,0
30900,gneE224_0,184.84,0,0
30900,gneE226_0,0,0,0
30900,gneE226_1,0,0,0
30900,gneE226_2,0,0,0
30900,gneE227_0,148.34,0,0
30900,gneE228_0,129.72,0,0
30900,gneE23_0,0,0,0
30900,gneE23_1,0,0,0
30900,gneE230_0,0,0,0
30900,gneE231_0,0,0,0
30900,gneE231_1,0,0,0
30900,gneE233_0,0,0,0
30900,gneE251_0,0,0,0
30900,gneE251_1,0,0,0
30900,gneE257_0,0,0,0
30900,gneE257_1,0,0,0
30900,gneE258_0,0,0,0
30900,gneE258_1,0,0,0
30900,gneE271_0,0,0,0
30900,gneE393_0,0,0,0
30900,gneE393_1,0,0,0
30900,gneE394_0,0,0,0
30900,gneE394_1,0,0,0
30900,gneE396_0,0,0,0
30900,gneE396_1,147.18,0,0
30900,gneE397_0,0,0,0
30900,gneE397_1,0,0,0
30900,gneE401_0,0,0,0
30900,gneE401_1,67.11,0,0
30900,gneE401_2,0,0,0
30900,gneE401_3,0,0,0
31200,1_0,131.13,0,0
31200,1_1,157.36,0,0
31200,10_0,149.5,0,0
31200,10_1,149.5,0,0
31200,100_0,0,0,0
31200,101_0,0,0,0
31200,102_0,0,0,0
31200,103[0]_0,128.45,0,0
31200,103[0]_1,160.57,0,0
31200,103[1].2_0,140.39,0,0
31200,103[1].2_1,154.43,0,0
31200,104.5_0,139.67,0,0
31200,104.5_1,145.26,0,0
31200,105_0,0,0,0
31200,105_1,0,0,0
31200,106_0,0,0,0
31200,107_0,0,0,0
31200,107_1,0,0,0
31200,108_0,0,0,0
31200,108_1,0,0,0
31200,109_0,0,0,0
31200,109_1,0,0,0
31200,11_0,0,0,0
31200,11_1,0.53,12,24
31200,110_0,0,0,0
31200,110_1,0,0,0
31200,111_0,0,0,0
31200,111_1,0,0,0
31200,112[0]_0,0,0,0
31200,112[0]_1,0,0,0
31200,112[1]_0,0,0,0
31200,112[1]_1,0,0,0
31200,113[0]_0,0,0,0
31200,113[0]_1,0,0,0
31200,113[0]_2,0,0,0
31200,113[1][0]_0,13.78,0,0
31200,113[1][0]_1,0,0,0
31200,113[1][0]_2,0,0,0
31200,114_0,0,0,0
31200,114_1,0,0,0
31200,115_0,132.62,0,0
31200,115_1,140.42,0,0
31200,116_0,96.91,0,0
31200,116_1,96.91,0,0
31200,116_2,88.48,0,0
31200,116_3,84.27,0,0
31200,116_4,109.55,0,0
31200,117_0,4.26,180,180
31200,117_1,2.24,84,96
31200,117_2,1.7,96,84
31200,117_3,0.49,36,24
31200,117_4,0,0,0
31200,118_0,127.14,0,0
31200,118_1,136.22,0,0
31200,119_0,3.02,0,156
31200,119_1,0.61,168,0
31200,12_0,0.44,24,12
31200,12_1,0.46,12,24
31200,12_2,0.44,24,0
31200,12_3,0.5,0,24
31200,120.0.24_0,0.39,0,24
31200,120.0.24_1,0.09,24,0
31200,121_0,88.68,492,48
31200,121_1,131.53,0,492
31200,122[0]_0,0,0,0
31200,122[0]_1,0,0,0
31200,122[0]_2,0,0,0
31200,122[1]_0,0,0,0
31200,122[1]_1,0,0,0
31200,122[1]_2,0,0,0
31200,123_0,137.09,0,0
31200,123_1,131.46,0,0
31200,123_2,112.68,0,0
31200,125_0,0,0,0
31200,125_1,0,0,0
31200,126_0,2.32,96,96
31200,127_0,0,0,0
31200,127_1,0,0,0
31200,127_2,0,0,0
31200,128_0,0,0,0
31200,128_1,0,0,0
31200,129_0,53.81,0,0
31200,129_1,114.34,0,0
31200,13.1_0,0.36,0,12
31200,13.1_1,0.31,0,24
31200,13.1_2,0.52,0,24
31200,13.1_3,0.46,96,0
31200,130_0,0,0,0
31200,130_1,0,0,0
31200,131_0,72.86,0,0
31200,131_1,145.71,0,0
31200,132_0,81.85,0,0
31200,132_1,114.59,0,0
31200,133_0,0,0,0
31200,133_1,0,0,0
31200,134.7_0,0,0,0
31200,134.7_1,0,0,0
31200,134.7_2,0,0,0
31200,135.7_0,0,0,0
31200,135.7_1,0,0,0
31200,135.7_2,0,0,0
31200,136_0,39.01,0,0
31200,136_1,123.53,0,0
31200,137.5_0,0,0,0
31200,137.5_1,0,0,0
31200,138_0,0,0,0
31200,139_0,0,0,0
31200,14.3_0,0,0,0
31200,14.3_1,42.41,0,0
31200,140_0,0,0,0
31200,140_1,0,0,0
31200,140_2,0,0,0
31200,140_3,0,0,0
31200,141_0,135.3,0,0
31200,141_1,139.52,0,0
31200,142_0,46.9,0,0
31200,142_1,117.25,0,0
31200,142_2,128.98,0,0
31200,143.4_0,0,0,0
31200,143.4_1,0,0,0
31200,143.4_2,0,0,0
31200,144_0,14.62,0,0
31200,144_1,32.89,0,0
31200,144_2,138.87,0,0
31200,144.283_0,135.48,0,0
31200,144.283_1,145.64,0,0
31200,144.283_2,145.64,0,0
31200,144.312_0,180.83,0,0
31200,144.312_1,120.55,0,0
31200,144.312_2,120.55,0,0
31200,145_0,158.2,0,0
31200,145_1,0,0,0
31200,145_2,0,0,0
31200,146_0,149.25,0,0
31200,146_1,149.25,0,0
31200,147_0,116.81,0,0
31200,147_1,125.15,0,0
31200,147_2,141.84,0,0
31200,148_0,0.53,24,24
31200,148_1,0.52,24,36
31200,148_2,0.5,24,12
31200,149_0,123.4,0,0
31200,149_1,141.91,0,0
31200,149_2,141.91,0,0
31200,15_0,0,0,0
31200,15_1,0,0,0
31200,150_0,0.57,0,24
31200,150_1,1.06,0,24
31200,150_2,0.95,60,24
31200,151_0,42.15,168,0
31200,151_1,51.95,0,0
31200,151_2,131.23,0,0
31200,151_3,136.27,0,0
31200,152_0,0,0,0
31200,152_1,0,0,0
31200,152_2,0,0,0
31200,152_3,0,0,0
31200,153_0,111.51,0,0
31200,153_1,103.35,0,0
31200,153_2,138.7,0,0
31200,154.7_0,0,0,0
31200,154.7_1,0,0,0
31200,154.7_2,0,0,0
31200,155[0].4_0,149.39,0,0
31200,155[0].4_1,121.38,0,0
31200,155[0].4_2,135.39,0,0
31200,155[0].4_3,140.06,0,0
31200,155[1]_0,0,0,0
31200,155[1]_1,101.78,0,0
31200,155[1]_2,152.67,0,0
31200,155[1]_3,152.67,0,0
31200,156[0]_0,0,0,0
31200,156[0]_1,0,0,0
31200,156[0]_2,0,0,0
31200,156[0]_3,0,0,0
31200,156[1]_0,0,0,0
31200,156[1]_1,0,0,0
31200,156[1]_2,0,0,0
31200,156[1]_3,0,0,0
31200,157_0,0,0,0
31200,157_1,0,0,0
31200,157_2,140.58,0,0
31200,158_0,0,0,0
31200,158_1,0,0,0
31200,158_2,0,0,0
31200,16_0,25.73,0,0
31200,16_1,0,0,0
31200,161_0,114.29,0,0
31200,161_1,85.71,0,0
31200,163_0,125.83,0,0
31200,164_0,0,0,0
31200,165_0,129.71,0,0
31200,165_1,99.78,0,0
31200,166_0,0,0,0
31200,166_1,0,0,0
31200,167_0,198.41,0,0
31200,167_1,132.28,0,0
31200,168_0,0,0,0
31200,168_1,0,0,0
31200,17_0,0,0,0
31200,17_1,0,0,0
31200,172_0,0,0,0
31200,173_0,0,0,0
31200,173_1,0,0,0
31200,175_0,142.29,0,0
31200,175_1,85.37,0,0
31200,18_0,0,0,0
31200,18_1,0,0,0
31200,181[1][1][0].32.3_0,0,0,0
31200,181[1][1][0].32.3_1,113.79,0,0
31200,181[1][1][0].32.3_2,91.03,0,0
31200,181[1][1][0].32.3_3,159.31,0,0
31200,181[1][1][1][0]_0,0,0,0
31200,181[1][1][1][0]_1,0,0,0
31200,181[1][1][1][0]_2,0,0,0
31200,181[1][1][1][0]_3,0,0,0
31200,181[1][1][1][1][0]_0,0,0,0
31200,181[1][1][1][1][0]_1,0,0,0
31200,181[1][1][1][1][0]_2,0,0,0
31200,181[1][1][1][1][0]_3,0,0,0
31200,181[1][1][1][1][1][0]_0,0,0,0
31200,181[1][1][1][1][1][0]_1,0,0,0
31200,181[1][1][1][1][1][0]_2,0,0,0
31200,181[1][1][1][1][1][0]_3,0,0,0
31200,181[1][1][1][1][1][0].76_0,0,0,0
31200,181[1][1][1][1][1][0].76_1,95.54,0,0
31200,181[1][1][1][1][1][0].76_2,47.77,0,0
31200,181[1][1][1][1][1][0].76_3,31.85,0,0
31200,182_0,0,0,0
31200,182_1,0,0,0
31200,183.8_0,0,0,0
31200,183.8_1,0,0,0
31200,184_0,0,0,0
31200,184_1,0,0,0
31200,185_0,7.7,0,0
31200,186_0,0,0,0
31200,186_1,0,0,0
31200,187_0,0,0,0
31200,19_0,0,0,0
31200,19_1,10.18,0,0
31200,2_0,0,0,0
31200,2_1,0.25,12,12
31200,20_0,0,0,0
31200,20_1,0,0,0
31200,21_0,0,0,0
31200,21_1,0,0,0
31200,22_0,125.84,0,0
31200,22_1,16.41,0,0
31200,24_0,0,0,0
31200,24_1,0,0,0
31200,25[0]_0,0,0,0
31200,25[0]_1,0,0,0
31200,25[1]_0,0,0,0
31200,25[1]_1,0,0,0
31200,26_0,130.15,0,0
31200,26_1,40.19,0,0
31200,27_0,0,0,0
31200,27_1,0,0,0
31200,28_0,124.7,0,0
31200,28_1,124.7,0,0
31200,29_0,0,0,0
31200,29_1,0,0,0
31200,30_0,135.3,0,0
31200,30_1,62.45,0,0
31200,31_0,0,0,0
31200,31_1,0,0,0
31200,32_0,131.39,0,0
31200,32_1,120.8,0,0
31200,33_0,0,0,0
31200,33_1,0,0,0
31200,34_0,146.23,0,0
31200,34_1,135.59,0,0
31200,35_0,54.77,0,0
31200,35_1,109.54,0,0
31200,35_2,41.08,0,0
31200,35_3,20.54,0,0
31200,35_4,6.85,0,0
31200,37[0]_0,0,0,0
31200,37[0]_1,0,0,0
31200,38.9_0,133.68,0,0
31200,38.9_1,138.29,0,0
31200,39.68_0,0,0,0
31200,39.68_1,0,0,0
31200,3[0]_0,144.54,0,0
31200,3[0]_1,140.88,0,0
31200,3[0]_2,144.54,0,0
31200,3[1]_0,141.15,0,0
31200,3[1]_1,136.11,0,0
31200,3[1]_2,146.19,0,0
31200,4_0,37.05,0,0
31200,4_1,29.64,0,0
31200,4_2,133.37,0,0
31200,40_0,133.77,0,0
31200,40_1,133.77,0,0
31200,40_2,30.21,0,0
31200,40_3,51.78,0,0
31200,41.3_0,118.08,0,0
31200,41.3_1,132.84,0,0
31200,41.3_2,0,0,0
31200,41.3_3,0,0,0
31200,42.0_0,151.29,0,0
31200,42.0_1,162.92,0,0
31200,42.0_2,116.37,0,0
31200,42.0_3,128.01,0,0
31200,43[0].45_0,136.52,0,0
31200,43[0].45_1,150.17,0,0
31200,44_0,6.52,0,0
31200,44_1,13.05,0,0
31200,44_2,156.57,0,0
31200,45[0].5_0,0,0,0
31200,45[0].5_1,0,0,0
31200,45[1]_0,0,0,0
31200,45[1]_1,0,0,0
31200,46_0,123.54,0,0
31200,46_1,49.42,0,0
31200,47_0,132.63,0,0
31200,47_1,0,0,0
31200,48_0,135.59,0,0
31200,48_1,169.49,0,0
31200,48_2,67.8,0,0
31200,49[0]_0,0,0,0
31200,49[0]_1,0,0,0
31200,49[0]_2,0,0,0
31200,49[1]_0,0,0,0
31200,49[1]_1,0,0,0
31200,49[1]_2,0,0,0
31200,5_0,154.05,0,0
31200,5_1,121.04,0,0
31200,50[0].15_0,53.11,0,0
31200,50[0].15_1,0,0,0
31200,50[1]_0,234.19,0,0
31200,50[1]_1,0,0,0
31200,51_0,5.47,156,168
31200,51_1,0.83,0,48
31200,52_0,21.38,0,0
31200,52_1,0,0,0
31200,52_2,0,0,0
31200,53.4_0,135.32,0,0
31200,53.4_1,130.31,0,0
31200,53.4_2,150.36,0,0
31200,54[0]_0,128.79,0,0
31200,54[0]_1,123.84,0,0
31200,54[1]_0,113.31,0,0
31200,54[1]_1,140.66,0,0
31200,55[0]_0,0,0,0
31200,55[0]_1,124.97,0,0
31200,55[0]_2,124.97,0,0
31200,55[1]_0,0,0,0
31200,55[1]_1,121.76,0,0
31200,55[1]_2,142.94,0,0
31200,56.0.16_0,0.52,24,24
31200,56.0.16_1,0.55,24,24
31200,57_0,0,0,0
31200,57_1,0,0,0
31200,58_0,98.89,24,0
31200,58_1,0.49,24,12
31200,59_0,0,0,0
31200,59_1,0,0,0
31200,59_2,0,0,0
31200,6_0,0.02,0,12
31200,6_1,0.18,0,12
31200,6_2,0.26,0,0
31200,6_3,0.1,0,0
31200,6_4,0.05,24,0
31200,60_0,0,0,0
31200,61_0,0,0,0
31200,61_1,0,0,0
31200,62_0,0,0,0
31200,63_0,0,0,0
31200,64_0,11.9,0,0
31200,66.10_0,0,0,0
31200,66.10_1,0,0,0
31200,67.1_0,0,0,0
31200,67.1_1,0,0,0
31200,68_0,6.65,0,0
31200,68_1,0,0,0
31200,69_0,134.49,0,0
31200,69_1,0,0,0
31200,7.0.20_0,2.57,12,180
31200,7.0.20_1,2.25,0,84
31200,7.0.20_2,2.65,0,96
31200,7.0.20_3,3.96,408,36
31200,7.0.20_4,4.28,108,156
31200,70_0,0,0,0
31200,71_0,0,0,0
31200,72_0,131.32,0,0
31200,73_0,147.28,0,0
31200,73_1,101.26,0,0
31200,74_0,0,0,0
31200,74_1,0,0,0
31200,75_0,153.46,0,0
31200,75_1,142.5,0,0
31200,75_2,43.85,0,0
31200,76_0,0,0,0
31200,76_1,35.23,0,0
31200,77_0,0,0,0
31200,77_1,0,0,0
31200,78_0,0,0,0
31200,78_1,0,0,0
31200,79_0,0,0,0
31200,79_1,0,0,0
31200,8.0.2.13_0,0.01,12,0
31200,8.0.2.13_1,0.15,0,12
31200,8.0.2.13_2,0.13,12,0
31200,8.0.2.13_3,0.23,0,12
31200,80_0,0,0,0
31200,80_1,0,0,0
31200,81_0,0,0,0
31200,81_1,0,0,0
31200,81_2,0,0,0
31200,82_0,8.66,0,0
31200,82_1,0,0,0
31200,82_2,0,0,0
31200,83_0,0,0,0
31200,83_1,0,0,0
31200,83_2,0,0,0
31200,84_0,0,0,0
31200,84_1,0,0,0
31200,84_2,0,0,0
31200,85_0,0,0,0
31200,85_1,29.5,0,0
31200,85_2,29.5,0,0
31200,86[0]_0,0,0,0
31200,86[0]_1,142.46,0,0
31200,86[0]_2,142.46,0,0
31200,86[1][1]_0,0,0,0
31200,86[1][1]_1,134.72,0,0
31200,86[1][1]_2,146.44,0,0
31200,87_0,0,0,0
31200,87_1,0,0,0
31200,88_0,0,0,0
31200,88_1,0,0,0
31200,9_0,0,0,0
31200,9_1,0,12,0
31200,9_2,2.43,0,0
31200,9_3,6.46,12,0
31200,90_0,0,0,0
31200,90_1,0,0,0
31200,91_0,0,0,0
31200,91_1,0,0,0
31200,92_0,0,0,0
31200,92_1,0,0,0
31200,93_0,0,0,0
31200,93_1,0,0,0
31200,93_2,0,0,0
31200,94_0,0,0,0
31200,94_1,0,0,0
31200,94_2,0,0,0
31200,95_0,0,0,0
31200,95_1,0,0,0
31200,96_0,0,0,0
31200,96_1,36.72,0,0
31200,97_0,0,0,0
31200,97_1,0,0,0
31200,98_0,0,0,0
31200,98_1,0,0,0
31200,99_0,0,0,0
31200,E0_0,73.16,0,0
31200,E0_1,119.72,0,0
31200,E0_2,146.33,0,0
31200,E0.221_0,141.76,0,0
31200,E0.221_1,141.76,0,0
31200,E1_0,0,0,0
31200,E1_1,0,0,0
31200,E10_0,0,0,0
31200,E10_1,0,0,0
31200,E11_0,0,0,0
31200,E11_1,0,0,0
31200,E12_0,0,0,0
31200,E12_1,0,0,0
31200,E13_0,0,0,0
31200,E13_1,0,0,0
31200,E15_0,0,0,0
31200,E18_0,0,0,0
31200,E18_1,0,0,0
31200,E19_0,78.68,0,0
31200,E19_1,67.11,0,0
31200,E19_2,94.88,0,0
31200,E2_0,0,0,0
31200,E2_1,0,0,0
31200,E2.444_0,0,0,0
31200,E2.444_1,0,0,0
31200,E20_0,0,0,0
31200,E21_0,0,0,0
31200,E3_0,26.42,2040,1128
31200,E3_1,22.08,0,900
31200,E4.10_0,0,0,0
31200,E4.24_0,0,0,0
31200,E5_0,0,0,0
31200,E5_1,0,0,0
31200,E6_0,0,0,0
31200,E6_1,0,0,0
31200,E6_2,0,0,0
31200,E7.29_0,0,0,0
31200,E7.9_0,0,0,0
31200,E8_0,0,0,0
31200,E8_1,0,0,0
31200,E8.39_0,0,0,0
31200,gneE10_0,209.42,0,0
31200,gneE10_1,209.42,0,0
31200,gneE10_2,209.42,0,0
31200,gneE126_0,137.63,0,0
31200,gneE126_1,157.29,0,0
31200,gneE138_0,0,0,0
31200,gneE138_1,0,0,0
31200,gneE138_2,0,0,0
31200,gneE140_0,184.79,0,0
31200,gneE140_1,132,0,0
31200,gneE141_0,0,0,0
31200,gneE141_1,0,0,0
31200,gneE142_0,134.54,0,0
31200,gneE142_1,151.36,0,0
31200,gneE143_0,131.58,0,0
31200,gneE143_1,131.58,0,0
31200,gneE144_0,0,0,0
31200,gneE147_0,0,0,0
31200,gneE148_0,170.26,0,0
31200,gneE148_1,170.26,0,0
31200,gneE148_2,0,0,0
31200,gneE150_0,145.56,0,0
31200,gneE150_1,188.86,0,0
31200,gneE151_0,78.68,0,0
31200,gneE151_1,67.11,0,0
31200,gneE153_0,0,0,0
31200,gneE153_1,0,0,0
31200,gneE153_2,0,0,0
31200,gneE154_0,0,0,0
31200,gneE154_1,0,0,0
31200,gneE155_0,0,0,0
31200,gneE156_0,0,0,0
31200,gneE157_0,0,0,0
31200,gneE158_0,0,0,0
31200,gneE159_0,0,0,0
31200,gneE159_1,0,0,0
31200,gneE159_2,0,0,0
31200,gneE159_3,0,0,0
31200,gneE160_0,218.34,0,0
31200,gneE160_1,145.56,0,0
31200,gneE160_2,67.11,0,0
31200,gneE160_3,67.11,0,0
31200,gneE188_0,0,0,0
31200,gneE188_1,0,0,0
31200,gneE190_0,0,0,0
31200,gneE190_1,0,0,0
31200,gneE199_0,0,0,0
31200,gneE199_1,0,0,0
31200,gneE202_0,0,0,0
31200,gneE202_1,0,0,0
31200,gneE203_0,0,0,0
31200,gneE205_0,0,0,0
31200,gneE208_0,0,0,0
31200,gneE208_1,0,0,0
31200,gneE22_0,0,0,0
31200,gneE22_1,157.18,0,0
31200,gneE22_2,31.44,0,0
31200,gneE22_3,0,0,0
31200,gneE224_0,184.84,0,0
31200,gneE226_0,0,0,0
31200,gneE226_1,0,0,0
31200,gneE226_2,0,0,0
31200,gneE227_0,148.34,0,0
31200,gneE228_0,129.72,0,0
31200,gneE23_0,0,0,0
31200,gneE23_1,0,0,0
31200,gneE230_0,0,0,0
31200,gneE231_0,0,0,0
31200,gneE231_1,0,0,0
31200,gneE233_0,0,0,0
31200,gneE251_0,0,0,0
31200,gneE251_1,0,0,0
31200,gneE257_0,0,0,0
31200,gneE257_1,0,0,0
31200,gneE258_0,0,0,0
31200,gneE258_1,0,0,0
31200,gneE271_0,0,0,0
31200,gneE393_0,0,0,0
31200,gneE393_1,0,0,0
31200,gneE394_0,0,0,0
31200,gneE394_1,0,0,0
31200,gneE396_0,0,0,0
31200,gneE396_1,147.18,0,0
31200,gneE397_0,0,0,0
31200,gneE397_1,0,0,0
31200,gneE401_0,0,0,0
31200,gneE401_1,67.11,0,0
31200,gneE401_2,0,0,0
31200,gneE401_3,0,0,0
31500,1_0,131.13,0,0
31500,1_1,157.36,0,0
31500,10_0,149.5,0,0
31500,10_1,149.5,0,0
31500,100_0,0,0,0
31500,101_0,0,0,0
31500,102_0,0,0,0
31500,103[0]_0,128.45,0,0
31500,103[0]_1,160.57,0,0
31500,103[1].2_0,140.39,0,0
31500,103[1].2_1,154.43,0,0
31500,104.5_0,139.67,0,0
31500,104.5_1,145.26,0,0
31500,105_0,0,0,0
31500,105_1,0,0,0
31500,106_0,0,0,0
31500,107_0,0,0,0
31500,107_1,0,0,0
31500,108_0,0,0,0
31500,108_1,0,0,0
31500,109_0,0,0,0
31500,109_1,0,0,0
31500,11_0,0,0,0
31500,11_1,2,24,24
31500,110_0,0,0,0
31500,110_1,0,0,0
31500,111_0,0,0,0
31500,111_1,0,0,0
31500,112[0]_0,0,0,0
31500,112[0]_1,0,0,0
31500,112[1]_0,0,0,0
31500,112[1]_1,0,0,0
31500,113[0]_0,0,0,0
31500,113[0]_1,0,0,0
31500,113[0]_2,0,0,0
31500,113[1][0]_0,13.78,0,0
31500,113[1][0]_1,0,0,0
31500,113[1][0]_2,0,0,0
31500,114_0,0,0,0
31500,114_1,0,0,0
31500,115_0,132.62,0,0
31500,115_1,140.42,0,0
31500,116_0,96.91,0,0
31500,116_1,96.91,0,0
31500,116_2,88.48,0,0
31500,116_3,84.27,0,0
31500,116_4,109.55,0,0
31500,117_0,5.83,228,264
31500,117_1,1.81,96,84
31500,117_2,0.45,24,24
31500,117_3,0,0,0
31500,117_4,0,0,0
31500,118_0,127.14,0,0
31500,118_1,136.22,0,0
31500,119_0,3.15,0,192
31500,119_1,1.49,204,24
31500,12_0,1.47,60,60
31500,12_1,0.16,12,12
31500,12_2,0.43,60,0
31500,12_3,1.93,0,48
31500,120.0.24_0,0.66,0,48
31500,120.0.24_1,0.31,48,0
31500,121_0,83.08,576,60
31500,121_1,129.63,0,492
31500,122[0]_0,0,0,0
31500,122[0]_1,0,0,0
31500,122[0]_2,0,0,0
31500,122[1]_0,0,0,0
31500,122[1]_1,0,0,0
31500,122[1]_2,0,0,0
31500,123_0,137.09,0,0
31500,123_1,131.46,0,0
31500,123_2,112.68,0,0
31500,125_0,0,0,0
31500,125_1,0,0,0
31500,126_0,2.45,96,108
31500,127_0,0,0,0
31500,127_1,0,0,0
31500,127_2,0,0,0
31500,128_0,0,0,0
31500,128_1,0,0,0
31500,129_0,53.81,0,0
31500,129_1,114.34,0,0
31500,13.1_0,0.59,0,60
31500,13.1_1,0.42,0,12
31500,13.1_2,0.89,0,60
31500,13.1_3,0.61,108,0
31500,130_0,0,0,0
